process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cHd_at_1,yield_cHd_at_0p3,cHd_95CL_LL,cHd_95CL_UL,yield_cHd_95CL_LL,yield_cHd_95CL_UL,comb_cHd_95CL_LL,comb_cHd_95CL_UL,comb_yield_cHd_95CL_LL,comb_yield_cHd_95CL_UL,all_comb_cHd_95CL_LL,all_comb_cHd_95CL_UL,all_comb_yield_cHd_95CL_LL,all_comb_yield_cHd_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cHd,sm_lin_quad_cHd,quad_cHd,lin_cHd,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
restbkg,3,1050.0,5000.0,6.996145120281667,0.7978554354281892,2.098843536084499,2.0988435360845,2.098843536084499,2.0988435360845,0.8198408281756644,4.263081782403464,1.1226025829287238,-1.930999994277954,1.9390000104904175,13.851023840238307,13.82728350881644,-1.8769999742507935,1.8860000371932983,13.13416801696389,13.124169360698046,-0.5550000071525574,0.5600000023841858,13.13416801696389,13.124169360698046,13.998415609530007,4.678806514232945,4.146724010915087,4.146724010915087,4.1467240109150865,4.146724010915088,0.8198408281756644,4.263081782403464,3.4771930072156216,-0.03395205298782167,6.2519237375649706,6.2519237375649706,6.2519237375649706,6.251923737564971,6.25192373756497,2Lepton_OS,SFnoZ
sm,1,200.0,800.0,9.224408478558676,0.0,0.0,0.0,0.0,0.0,9.224408478558676,10.840340303639037,9.355725367475726,-9.970000267028809,10.010000228881836,177.2018109160668,177.20385815450328,-1.8769999742507935,1.8860000371932983,15.280561198268447,15.08460227087491,-0.5550000071525574,0.5600000023841858,15.280561198268447,15.08460227087491,599.5364905969609,26.51845943301718,83.65020368681996,83.65020368681996,83.65020368681996,83.65020368681996,9.224408478558676,10.840340303639037,1.683155517176464,-0.06722369209610335,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,2Lepton_OS,SFnoZ
sm,2,800.0,1050.0,1.7076391086625182,0.0,0.0,0.0,0.0,0.0,1.7076391086625182,3.236955673933348,1.8382488209449317,-4.889999866485596,4.909999847412109,39.240824770076706,39.21912105111466,-1.8769999742507935,1.8860000371932983,7.276362836638229,7.203341093553949,-0.5550000071525574,0.5600000023841858,7.276362836638229,7.203341093553949,55.012088752393055,7.2680150978366145,20.20193068782056,20.20193068782056,20.20193068782056,20.20193068782056,1.7076391086625182,3.236955673933348,1.562786939518263,-0.033470374247433377,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,2Lepton_OS,SFnoZ
sm,3,1050.0,5000.0,0.8198408281756644,0.0,0.0,0.0,0.0,0.0,0.8198408281756644,4.263081782403464,1.1226025829287238,-1.930999994277954,1.9390000104904175,13.851023840238307,13.82728350881644,-1.8769999742507935,1.8860000371932983,13.13416801696389,13.124169360698046,-0.5550000071525574,0.5600000023841858,13.13416801696389,13.124169360698046,13.998415609530007,4.678806514232945,4.146724010915087,4.146724010915087,4.1467240109150865,4.146724010915088,0.8198408281756644,4.263081782403464,3.4771930072156216,-0.03395205298782167,6.2519237375649706,6.2519237375649706,6.2519237375649706,6.251923737564971,6.25192373756497,2Lepton_OS,SFnoZ
DY,1,200.0,800.0,2013.979839726649,56.99906649481782,39.804770569751554,39.80477056975133,39.80477056975133,39.804770569751554,18.348341515166606,22.188676515945435,18.647467962843194,-11.100000381469727,11.199999809265137,521.2584908169897,525.3779608033656,-1.3960000276565552,1.406000018119812,26.573144928974635,26.06646366380609,-0.5550000071525574,0.5600000023841858,26.573144928974635,26.06646366380609,2957.3341745989674,58.43463468992619,280.342054742611,280.34205474261097,280.34205474261097,280.342054742611,18.348341515166606,22.188676515945435,4.06178120265266,-0.22144620187383168,286.3673762645708,286.3673762645707,286.3673762645708,286.3673762645708,286.3673762645707,2Lepton_OS,SFZ
DY,2,800.0,1300.0,212.1376979884474,20.184432138393177,17.30675249810821,17.30675249810821,17.30675249810821,17.30675249810821,6.116150059110248,12.375404142829094,6.643678827727154,-4.216000080108643,4.243000030517578,121.1215550596135,121.14783900362453,-1.3960000276565552,1.406000018119812,18.884561842566026,18.586994278096064,-0.5550000071525574,0.5600000023841858,18.884561842566026,18.586994278096064,395.3069434813176,20.960689789930694,55.864349600363425,55.864349600363425,55.864349600363425,55.864349600363425,6.116150059110248,12.375404142829094,6.4297497928511795,-0.17049570913233314,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,2Lepton_OS,SFZ
DY,3,1300.0,5000.0,3.64477712765617,2.712487483453887,0.3843335079082757,0.3843335079082757,0.3843335079082757,0.3843335079082757,0.8069959349827515,6.472079609974541,1.3047846465909165,-1.4930000305175781,1.503000020980835,13.648653826555835,13.647919568391835,-1.3960000276565552,1.406000018119812,12.039430558777116,12.038743846035537,-0.5550000071525574,0.5600000023841858,12.039430558777116,12.038743846035537,16.804408266947945,2.982107667670704,3.7256671791059377,3.7256671791059377,3.7256671791059377,3.7256671791059377,0.8069959349827515,6.472079609974541,5.722554242330342,-0.0574705673385526,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,2Lepton_OS,SFZ
restbkg,1,200.0,800.0,925.0059933571515,12.872954208901021,277.50179800714545,277.50179800714545,277.50179800714545,277.50179800714545,18.348341515166606,22.188676515945435,18.647467962843194,-11.100000381469727,11.199999809265137,521.2584908169897,525.3779608033656,-1.3960000276565552,1.406000018119812,26.573144928974635,26.06646366380609,-0.5550000071525574,0.5600000023841858,26.573144928974635,26.06646366380609,2957.3341745989674,58.43463468992619,280.342054742611,280.34205474261097,280.34205474261097,280.342054742611,18.348341515166606,22.188676515945435,4.06178120265266,-0.22144620187383168,286.3673762645708,286.3673762645707,286.3673762645708,286.3673762645708,286.3673762645707,2Lepton_OS,SFZ
restbkg,2,800.0,1300.0,177.05309543375998,5.651479073685532,53.115928630127996,53.115928630127996,53.115928630127996,53.115928630127996,6.116150059110248,12.375404142829094,6.643678827727154,-4.216000080108643,4.243000030517578,121.1215550596135,121.14783900362453,-1.3960000276565552,1.406000018119812,18.884561842566026,18.586994278096064,-0.5550000071525574,0.5600000023841858,18.884561842566026,18.586994278096064,395.3069434813176,20.960689789930694,55.864349600363425,55.864349600363425,55.864349600363425,55.864349600363425,6.116150059110248,12.375404142829094,6.4297497928511795,-0.17049570913233314,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,2Lepton_OS,SFZ
restbkg,3,1300.0,5000.0,12.352635204309022,1.2391036250800032,3.705790561292707,3.705790561292707,3.705790561292707,3.705790561292707,0.8069959349827515,6.472079609974541,1.3047846465909165,-1.4930000305175781,1.503000020980835,13.648653826555835,13.647919568391835,-1.3960000276565552,1.406000018119812,12.039430558777116,12.038743846035537,-0.5550000071525574,0.5600000023841858,12.039430558777116,12.038743846035537,16.804408266947945,2.982107667670704,3.7256671791059377,3.7256671791059377,3.7256671791059377,3.7256671791059377,0.8069959349827515,6.472079609974541,5.722554242330342,-0.0574705673385526,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,2Lepton_OS,SFZ
sm,1,200.0,800.0,18.348341515166606,0.0,0.0,0.0,0.0,0.0,18.348341515166606,22.188676515945435,18.647467962843194,-11.100000381469727,11.199999809265137,521.2584908169897,525.3779608033656,-1.3960000276565552,1.406000018119812,26.573144928974635,26.06646366380609,-0.5550000071525574,0.5600000023841858,26.573144928974635,26.06646366380609,2957.3341745989674,58.43463468992619,280.342054742611,280.34205474261097,280.34205474261097,280.342054742611,18.348341515166606,22.188676515945435,4.06178120265266,-0.22144620187383168,286.3673762645708,286.3673762645707,286.3673762645708,286.3673762645708,286.3673762645707,2Lepton_OS,SFZ
sm,2,800.0,1300.0,6.116150059110248,0.0,0.0,0.0,0.0,0.0,6.116150059110248,12.375404142829094,6.643678827727154,-4.216000080108643,4.243000030517578,121.1215550596135,121.14783900362453,-1.3960000276565552,1.406000018119812,18.884561842566026,18.586994278096064,-0.5550000071525574,0.5600000023841858,18.884561842566026,18.586994278096064,395.3069434813176,20.960689789930694,55.864349600363425,55.864349600363425,55.864349600363425,55.864349600363425,6.116150059110248,12.375404142829094,6.4297497928511795,-0.17049570913233314,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,59.667211035386345,2Lepton_OS,SFZ
sm,3,1300.0,5000.0,0.8069959349827515,0.0,0.0,0.0,0.0,0.0,0.8069959349827515,6.472079609974541,1.3047846465909165,-1.4930000305175781,1.503000020980835,13.648653826555835,13.647919568391835,-1.3960000276565552,1.406000018119812,12.039430558777116,12.038743846035537,-0.5550000071525574,0.5600000023841858,12.039430558777116,12.038743846035537,16.804408266947945,2.982107667670704,3.7256671791059377,3.7256671791059377,3.7256671791059377,3.7256671791059377,0.8069959349827515,6.472079609974541,5.722554242330342,-0.0574705673385526,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,4.772165344060032,2Lepton_OS,SFZ
DY,1,0.0,800.0,1.1254503726959229,0.42484308318391706,0.07117266583705402,0.0587897702724257,0.05910906217944549,0.07090771621836366,5.066952228546143,5.171804428100586,5.07507303878665,-11.300000190734863,11.399999618530273,19.326459756113852,19.43645572815636,-3.0350000858306885,3.0490000247955322,6.109505951132929,6.080847377287207,-0.5550000071525574,0.5600000023841858,6.109505951132929,6.080847377287207,39.248530849814415,2.176300325770671,1.0173597761905586,1.186540965440344,1.1976184265157974,1.0042960128111795,5.066952228546143,5.171804428100586,0.11111833155155182,-0.0062661319971084595,2.439380603286383,2.4787421347565846,2.4023538503226436,2.3968507649200776,2.4840638082544704,2Lepton_SS,1FJ
DY,2,800.0,1400.0,0.48902297019958496,0.189549943448586,0.04086098114925741,0.037132827862689996,0.0377816859194353,0.04026177957623434,4.150169372558594,4.566370964050293,4.185517979860306,-4.71999979019165,4.75,13.693684037933597,13.719651632010937,-3.0350000858306885,3.0490000247955322,8.106914441392137,8.082104027602009,-0.5550000071525574,0.5600000023841858,8.106914441392137,8.082104027602009,15.527781069278717,1.392912656607569,0.519029117432943,0.7864719482183077,0.46601167738852384,0.8190008953688969,4.150169372558594,4.566370964050293,0.4262470006942749,-0.010045409202575684,1.5382746591690617,1.599607387539785,1.4864712892218184,1.6158490447911926,1.46879969784856,2Lepton_SS,1FJ
DY,3,1400.0,1500.0,0.11914192885160446,0.1069846869242944,0.11575890395220176,0.11576963433017065,0.01234371949280543,0.16324939407617853,0.9247208833694458,1.257236123085022,0.9539209949970245,-3.2990000247955322,3.309000015258789,4.592665772742649,4.592013908743015,-3.0350000858306885,3.0490000247955322,4.0299458558325965,4.037521832129386,-0.5550000071525574,0.5600000023841858,4.0299458558325965,4.037521832129386,1.269330870360136,0.1552188105545839,0.12474690263961348,0.12549122090926332,0.03527626930618829,0.17339383226433405,0.9247208833694458,1.257236123085022,0.3359736204147339,-0.003458380699157715,0.19936814883349732,0.19960191801502644,0.1991348007460198,0.23271935935218585,0.15917692774438927,2Lepton_SS,1FJ
TTbar,1,0.0,800.0,23.252288818359375,1.6187582259403654,0.9422647099284603,1.119226150949903,1.1306949675001094,0.9284712440440076,5.066952228546143,5.171804428100586,5.07507303878665,-11.300000190734863,11.399999618530273,19.326459756113852,19.43645572815636,-3.0350000858306885,3.0490000247955322,6.109505951132929,6.080847377287207,-0.5550000071525574,0.5600000023841858,6.109505951132929,6.080847377287207,39.248530849814415,2.176300325770671,1.0173597761905586,1.186540965440344,1.1976184265157974,1.0042960128111795,5.066952228546143,5.171804428100586,0.11111833155155182,-0.0062661319971084595,2.439380603286383,2.4787421347565846,2.4023538503226436,2.3968507649200776,2.4840638082544704,2Lepton_SS,1FJ
TTbar,2,800.0,1400.0,4.07717752456665,0.6839195691734667,0.4386350105718748,0.72925976220676,0.3799880874983707,0.761465381112352,4.150169372558594,4.566370964050293,4.185517979860306,-4.71999979019165,4.75,13.693684037933597,13.719651632010937,-3.0350000858306885,3.0490000247955322,8.106914441392137,8.082104027602009,-0.5550000071525574,0.5600000023841858,8.106914441392137,8.082104027602009,15.527781069278717,1.392912656607569,0.519029117432943,0.7864719482183077,0.46601167738852384,0.8190008953688969,4.150169372558594,4.566370964050293,0.4262470006942749,-0.010045409202575684,1.5382746591690617,1.599607387539785,1.4864712892218184,1.6158490447911926,1.46879969784856,2Lepton_SS,1FJ
TTbar,3,1400.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9247208833694458,1.257236123085022,0.9539209949970245,-3.2990000247955322,3.309000015258789,4.592665772742649,4.592013908743015,-3.0350000858306885,3.0490000247955322,4.0299458558325965,4.037521832129386,-0.5550000071525574,0.5600000023841858,4.0299458558325965,4.037521832129386,1.269330870360136,0.1552188105545839,0.12474690263961348,0.12549122090926332,0.03527626930618829,0.17339383226433405,0.9247208833694458,1.257236123085022,0.3359736204147339,-0.003458380699157715,0.19936814883349732,0.19960191801502644,0.1991348007460198,0.23271935935218585,0.15917692774438927,2Lepton_SS,1FJ
WJets,1,0.0,800.0,1.4287790060043335,1.07866465822216,0.08128708442195239,0.06196953149447845,0.06229219781329968,0.0810400827927484,5.066952228546143,5.171804428100586,5.07507303878665,-11.300000190734863,11.399999618530273,19.326459756113852,19.43645572815636,-3.0350000858306885,3.0490000247955322,6.109505951132929,6.080847377287207,-0.5550000071525574,0.5600000023841858,6.109505951132929,6.080847377287207,39.248530849814415,2.176300325770671,1.0173597761905586,1.186540965440344,1.1976184265157974,1.0042960128111795,5.066952228546143,5.171804428100586,0.11111833155155182,-0.0062661319971084595,2.439380603286383,2.4787421347565846,2.4023538503226436,2.3968507649200776,2.4840638082544704,2Lepton_SS,1FJ
WJets,2,800.0,1400.0,1.1145241260528564,0.9967683595667578,0.08958131549107194,0.09791948313818588,0.09796932792222182,0.08952680073379482,4.150169372558594,4.566370964050293,4.185517979860306,-4.71999979019165,4.75,13.693684037933597,13.719651632010937,-3.0350000858306885,3.0490000247955322,8.106914441392137,8.082104027602009,-0.5550000071525574,0.5600000023841858,8.106914441392137,8.082104027602009,15.527781069278717,1.392912656607569,0.519029117432943,0.7864719482183077,0.46601167738852384,0.8190008953688969,4.150169372558594,4.566370964050293,0.4262470006942749,-0.010045409202575684,1.5382746591690617,1.599607387539785,1.4864712892218184,1.6158490447911926,1.46879969784856,2Lepton_SS,1FJ
WJets,3,1400.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9247208833694458,1.257236123085022,0.9539209949970245,-3.2990000247955322,3.309000015258789,4.592665772742649,4.592013908743015,-3.0350000858306885,3.0490000247955322,4.0299458558325965,4.037521832129386,-0.5550000071525574,0.5600000023841858,4.0299458558325965,4.037521832129386,1.269330870360136,0.1552188105545839,0.12474690263961348,0.12549122090926332,0.03527626930618829,0.17339383226433405,0.9247208833694458,1.257236123085022,0.3359736204147339,-0.003458380699157715,0.19936814883349732,0.19960191801502644,0.1991348007460198,0.23271935935218585,0.15917692774438927,2Lepton_SS,1FJ
WW,1,0.0,800.0,1.4745253324508667,0.2486005371612035,0.04706102864324287,0.03877284738303744,0.03908252810058014,0.04680416763938659,5.066952228546143,5.171804428100586,5.07507303878665,-11.300000190734863,11.399999618530273,19.326459756113852,19.43645572815636,-3.0350000858306885,3.0490000247955322,6.109505951132929,6.080847377287207,-0.5550000071525574,0.5600000023841858,6.109505951132929,6.080847377287207,39.248530849814415,2.176300325770671,1.0173597761905586,1.186540965440344,1.1976184265157974,1.0042960128111795,5.066952228546143,5.171804428100586,0.11111833155155182,-0.0062661319971084595,2.439380603286383,2.4787421347565846,2.4023538503226436,2.3968507649200776,2.4840638082544704,2Lepton_SS,1FJ
WW,2,800.0,1400.0,0.758755624294281,0.14388952896504356,0.0362398913709977,0.026124444349839286,0.03628806808658793,0.026057483257458342,4.150169372558594,4.566370964050293,4.185517979860306,-4.71999979019165,4.75,13.693684037933597,13.719651632010937,-3.0350000858306885,3.0490000247955322,8.106914441392137,8.082104027602009,-0.5550000071525574,0.5600000023841858,8.106914441392137,8.082104027602009,15.527781069278717,1.392912656607569,0.519029117432943,0.7864719482183077,0.46601167738852384,0.8190008953688969,4.150169372558594,4.566370964050293,0.4262470006942749,-0.010045409202575684,1.5382746591690617,1.599607387539785,1.4864712892218184,1.6158490447911926,1.46879969784856,2Lepton_SS,1FJ
WW,3,1400.0,1500.0,0.062029242515563965,0.015065783230325487,0.03329170201733618,0.029680943312520126,0.003130543147236875,0.044491521874795735,0.9247208833694458,1.257236123085022,0.9539209949970245,-3.2990000247955322,3.309000015258789,4.592665772742649,4.592013908743015,-3.0350000858306885,3.0490000247955322,4.0299458558325965,4.037521832129386,-0.5550000071525574,0.5600000023841858,4.0299458558325965,4.037521832129386,1.269330870360136,0.1552188105545839,0.12474690263961348,0.12549122090926332,0.03527626930618829,0.17339383226433405,0.9247208833694458,1.257236123085022,0.3359736204147339,-0.003458380699157715,0.19936814883349732,0.19960191801502644,0.1991348007460198,0.23271935935218585,0.15917692774438927,2Lepton_SS,1FJ
WZ,1,0.0,800.0,3.7708964347839355,0.8247653700005667,0.3196767948637101,0.3433294027958719,0.34337424924088666,0.3196286234941453,5.066952228546143,5.171804428100586,5.07507303878665,-11.300000190734863,11.399999618530273,19.326459756113852,19.43645572815636,-3.0350000858306885,3.0490000247955322,6.109505951132929,6.080847377287207,-0.5550000071525574,0.5600000023841858,6.109505951132929,6.080847377287207,39.248530849814415,2.176300325770671,1.0173597761905586,1.186540965440344,1.1976184265157974,1.0042960128111795,5.066952228546143,5.171804428100586,0.11111833155155182,-0.0062661319971084595,2.439380603286383,2.4787421347565846,2.4023538503226436,2.3968507649200776,2.4840638082544704,2Lepton_SS,1FJ
WZ,2,800.0,1400.0,3.1420092582702637,0.6349669741412581,0.20516904288086807,0.2304476522450185,0.18595085505822234,0.2462168476871728,4.150169372558594,4.566370964050293,4.185517979860306,-4.71999979019165,4.75,13.693684037933597,13.719651632010937,-3.0350000858306885,3.0490000247955322,8.106914441392137,8.082104027602009,-0.5550000071525574,0.5600000023841858,8.106914441392137,8.082104027602009,15.527781069278717,1.392912656607569,0.519029117432943,0.7864719482183077,0.46601167738852384,0.8190008953688969,4.150169372558594,4.566370964050293,0.4262470006942749,-0.010045409202575684,1.5382746591690617,1.599607387539785,1.4864712892218184,1.6158490447911926,1.46879969784856,2Lepton_SS,1FJ
WZ,3,1400.0,1500.0,0.10526532679796219,0.10526532969326552,0.02912960202622661,0.032493524169391455,0.029129849357412325,0.03249330244169769,0.9247208833694458,1.257236123085022,0.9539209949970245,-3.2990000247955322,3.309000015258789,4.592665772742649,4.592013908743015,-3.0350000858306885,3.0490000247955322,4.0299458558325965,4.037521832129386,-0.5550000071525574,0.5600000023841858,4.0299458558325965,4.037521832129386,1.269330870360136,0.1552188105545839,0.12474690263961348,0.12549122090926332,0.03527626930618829,0.17339383226433405,0.9247208833694458,1.257236123085022,0.3359736204147339,-0.003458380699157715,0.19936814883349732,0.19960191801502644,0.1991348007460198,0.23271935935218585,0.15917692774438927,2Lepton_SS,1FJ
ZZ,1,0.0,800.0,0.1262976974248886,0.014973353590952022,0.0039154464637166965,0.0037849920025029003,0.003833454184251265,0.003868011696788024,5.066952228546143,5.171804428100586,5.07507303878665,-11.300000190734863,11.399999618530273,19.326459756113852,19.43645572815636,-3.0350000858306885,3.0490000247955322,6.109505951132929,6.080847377287207,-0.5550000071525574,0.5600000023841858,6.109505951132929,6.080847377287207,39.248530849814415,2.176300325770671,1.0173597761905586,1.186540965440344,1.1976184265157974,1.0042960128111795,5.066952228546143,5.171804428100586,0.11111833155155182,-0.0062661319971084595,2.439380603286383,2.4787421347565846,2.4023538503226436,2.3968507649200776,2.4840638082544704,2Lepton_SS,1FJ
ZZ,2,800.0,1400.0,0.04019153118133545,0.008286784841899491,0.0015547634936017448,0.0017995963699488997,0.0018120999252213767,0.001540172223091509,4.150169372558594,4.566370964050293,4.185517979860306,-4.71999979019165,4.75,13.693684037933597,13.719651632010937,-3.0350000858306885,3.0490000247955322,8.106914441392137,8.082104027602009,-0.5550000071525574,0.5600000023841858,8.106914441392137,8.082104027602009,15.527781069278717,1.392912656607569,0.519029117432943,0.7864719482183077,0.46601167738852384,0.8190008953688969,4.150169372558594,4.566370964050293,0.4262470006942749,-0.010045409202575684,1.5382746591690617,1.599607387539785,1.4864712892218184,1.6158490447911926,1.46879969784856,2Lepton_SS,1FJ
ZZ,3,1400.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9247208833694458,1.257236123085022,0.9539209949970245,-3.2990000247955322,3.309000015258789,4.592665772742649,4.592013908743015,-3.0350000858306885,3.0490000247955322,4.0299458558325965,4.037521832129386,-0.5550000071525574,0.5600000023841858,4.0299458558325965,4.037521832129386,1.269330870360136,0.1552188105545839,0.12474690263961348,0.12549122090926332,0.03527626930618829,0.17339383226433405,0.9247208833694458,1.257236123085022,0.3359736204147339,-0.003458380699157715,0.19936814883349732,0.19960191801502644,0.1991348007460198,0.23271935935218585,0.15917692774438927,2Lepton_SS,1FJ
ttV,1,0.0,800.0,3.00334095954895,0.17213796712640575,0.17624320657959636,0.16888779438675164,0.1702837997124162,0.17489477554741795,5.066952228546143,5.171804428100586,5.07507303878665,-11.300000190734863,11.399999618530273,19.326459756113852,19.43645572815636,-3.0350000858306885,3.0490000247955322,6.109505951132929,6.080847377287207,-0.5550000071525574,0.5600000023841858,6.109505951132929,6.080847377287207,39.248530849814415,2.176300325770671,1.0173597761905586,1.186540965440344,1.1976184265157974,1.0042960128111795,5.066952228546143,5.171804428100586,0.11111833155155182,-0.0062661319971084595,2.439380603286383,2.4787421347565846,2.4023538503226436,2.3968507649200776,2.4840638082544704,2Lepton_SS,1FJ
ttV,2,800.0,1400.0,1.7559306621551514,0.1379399236822475,0.15455108283504804,0.14818706729126932,0.16078763549747732,0.1413958287539043,4.150169372558594,4.566370964050293,4.185517979860306,-4.71999979019165,4.75,13.693684037933597,13.719651632010937,-3.0350000858306885,3.0490000247955322,8.106914441392137,8.082104027602009,-0.5550000071525574,0.5600000023841858,8.106914441392137,8.082104027602009,15.527781069278717,1.392912656607569,0.519029117432943,0.7864719482183077,0.46601167738852384,0.8190008953688969,4.150169372558594,4.566370964050293,0.4262470006942749,-0.010045409202575684,1.5382746591690617,1.599607387539785,1.4864712892218184,1.6158490447911926,1.46879969784856,2Lepton_SS,1FJ
ttV,3,1400.0,1500.0,0.058173488825559616,0.036597656399221454,0.014310651157256283,0.020215112749827617,0.015287228043808672,0.019487077224907622,0.9247208833694458,1.257236123085022,0.9539209949970245,-3.2990000247955322,3.309000015258789,4.592665772742649,4.592013908743015,-3.0350000858306885,3.0490000247955322,4.0299458558325965,4.037521832129386,-0.5550000071525574,0.5600000023841858,4.0299458558325965,4.037521832129386,1.269330870360136,0.1552188105545839,0.12474690263961348,0.12549122090926332,0.03527626930618829,0.17339383226433405,0.9247208833694458,1.257236123085022,0.3359736204147339,-0.003458380699157715,0.19936814883349732,0.19960191801502644,0.1991348007460198,0.23271935935218585,0.15917692774438927,2Lepton_SS,1FJ
sm,1,0.0,800.0,5.066952228546143,0.0,0.0,0.0,0.0,0.0,5.066952228546143,5.171804428100586,5.07507303878665,-11.300000190734863,11.399999618530273,19.326459756113852,19.43645572815636,-3.0350000858306885,3.0490000247955322,6.109505951132929,6.080847377287207,-0.5550000071525574,0.5600000023841858,6.109505951132929,6.080847377287207,39.248530849814415,2.176300325770671,1.0173597761905586,1.186540965440344,1.1976184265157974,1.0042960128111795,5.066952228546143,5.171804428100586,0.11111833155155182,-0.0062661319971084595,2.439380603286383,2.4787421347565846,2.4023538503226436,2.3968507649200776,2.4840638082544704,2Lepton_SS,1FJ
sm,2,800.0,1400.0,4.150169372558594,0.0,0.0,0.0,0.0,0.0,4.150169372558594,4.566370964050293,4.185517979860306,-4.71999979019165,4.75,13.693684037933597,13.719651632010937,-3.0350000858306885,3.0490000247955322,8.106914441392137,8.082104027602009,-0.5550000071525574,0.5600000023841858,8.106914441392137,8.082104027602009,15.527781069278717,1.392912656607569,0.519029117432943,0.7864719482183077,0.46601167738852384,0.8190008953688969,4.150169372558594,4.566370964050293,0.4262470006942749,-0.010045409202575684,1.5382746591690617,1.599607387539785,1.4864712892218184,1.6158490447911926,1.46879969784856,2Lepton_SS,1FJ
sm,3,1400.0,1500.0,0.9247208833694458,0.0,0.0,0.0,0.0,0.0,0.9247208833694458,1.257236123085022,0.9539209949970245,-3.2990000247955322,3.309000015258789,4.592665772742649,4.592013908743015,-3.0350000858306885,3.0490000247955322,4.0299458558325965,4.037521832129386,-0.5550000071525574,0.5600000023841858,4.0299458558325965,4.037521832129386,1.269330870360136,0.1552188105545839,0.12474690263961348,0.12549122090926332,0.03527626930618829,0.17339383226433405,0.9247208833694458,1.257236123085022,0.3359736204147339,-0.003458380699157715,0.19936814883349732,0.19960191801502644,0.1991348007460198,0.23271935935218585,0.15917692774438927,2Lepton_SS,1FJ
