process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cll1_at_1,yield_cll1_at_0p3,cll1_95CL_LL,cll1_95CL_UL,yield_cll1_95CL_LL,yield_cll1_95CL_UL,comb_cll1_95CL_LL,comb_cll1_95CL_UL,comb_yield_cll1_95CL_LL,comb_yield_cll1_95CL_UL,all_comb_cll1_95CL_LL,all_comb_cll1_95CL_UL,all_comb_yield_cll1_95CL_LL,all_comb_yield_cll1_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cll1,sm_lin_quad_cll1,quad_cll1,lin_cll1,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
DY,6,2500.0,4000.0,0.13632303848862648,0.09772748647885791,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.18515583587883616,-76.0,54.0,6.123037645079827,6.121809477151426,-47.0,25.0,1.8785291644461437,1.8778489483627214,-27.299999237060547,5.300000190734863,1.8785291644461437,1.8778489483627214,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.0014490387520352318,0.03186940509917202,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
QCD,1,1250.0,1500.0,245.37664900545514,10.478759414984793,0.0,0.0,0.0,0.0,2.524089589589385,3.004035852106288,2.6636901314496786,-58.0,36.0,46.1147247156441,46.10217640886074,-47.0,25.0,27.056177320900773,27.046565851875222,-27.299999237060547,5.300000190734863,27.056177320900773,27.046565851875222,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,3.004035852106288,0.020873032832272095,0.4590732296846314,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
QCD,2,1500.0,1750.0,78.02144186321715,5.63038002359732,0.0,0.0,0.0,0.0,1.1155598526547676,1.3276561164896237,1.1772516503596364,-65.0,43.0,26.90110937754465,26.89459962961066,-47.0,25.0,11.95682469644797,11.952484864491975,-27.299999237060547,5.300000190734863,11.95682469644797,11.952484864491975,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.3276561164896237,0.009224197359943013,0.20287206647491307,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
QCD,3,1750.0,2000.0,20.258951745973658,2.923942895311534,0.0,0.0,0.0,0.0,0.5322217069345606,0.63342378774757,0.5616580488763835,-70.0,48.0,15.322757199249061,15.3193543168749,-47.0,25.0,5.7051566396390045,5.703080304631042,-27.299999237060547,5.300000190734863,5.7051566396390045,5.703080304631042,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.63342378774757,0.0044013442956187445,0.09680073651739063,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
QCD,4,2000.0,2250.0,7.521946365392397,1.8300113419270347,0.0,0.0,0.0,0.0,0.3615255781015967,0.4302554189365663,0.38151681825750333,-69.0,47.0,10.056544735927027,10.0542735663509,-47.0,25.0,3.8746444178205253,3.873234726359482,-27.299999237060547,5.300000190734863,3.8746444178205253,3.873234726359482,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.4302554189365663,0.0029891052123060735,0.06574073562266358,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
QCD,5,2250.0,2500.0,2.199576611595854,1.0753814024008017,0.0,0.0,0.0,0.0,0.16160510323256227,0.19231925732862612,0.17053883594094554,-79.0,57.0,6.177308116094643,6.176117397333517,-47.0,25.0,1.731556537400115,1.7309261568795185,-27.299999237060547,5.300000190734863,1.731556537400115,1.7309261568795185,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.19231925732862612,0.0013357786687422666,0.02937837542732158,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
QCD,6,2500.0,4000.0,1.3755239680097822,0.8643356740608688,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.18515583587883616,-76.0,54.0,6.123037645079827,6.121809477151426,-47.0,25.0,1.8785291644461437,1.8778489483627214,-27.299999237060547,5.300000190734863,1.8785291644461437,1.8778489483627214,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.0014490387520352318,0.03186940509917202,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
TTbar,1,1250.0,1500.0,63.42934338003397,2.6733973013644996,0.0,0.0,0.0,0.0,2.524089589589385,3.004035852106288,2.6636901314496786,-58.0,36.0,46.1147247156441,46.10217640886074,-47.0,25.0,27.056177320900773,27.046565851875222,-27.299999237060547,5.300000190734863,27.056177320900773,27.046565851875222,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,3.004035852106288,0.020873032832272095,0.4590732296846314,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
TTbar,2,1500.0,1750.0,16.533486746251583,1.3756392681012872,0.0,0.0,0.0,0.0,1.1155598526547676,1.3276561164896237,1.1772516503596364,-65.0,43.0,26.90110937754465,26.89459962961066,-47.0,25.0,11.95682469644797,11.952484864491975,-27.299999237060547,5.300000190734863,11.95682469644797,11.952484864491975,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.3276561164896237,0.009224197359943013,0.20287206647491307,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
TTbar,3,1750.0,2000.0,5.671124301850796,0.803730906458453,0.0,0.0,0.0,0.0,0.5322217069345606,0.63342378774757,0.5616580488763835,-70.0,48.0,15.322757199249061,15.3193543168749,-47.0,25.0,5.7051566396390045,5.703080304631042,-27.299999237060547,5.300000190734863,5.7051566396390045,5.703080304631042,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.63342378774757,0.0044013442956187445,0.09680073651739063,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
TTbar,4,2000.0,2250.0,2.08247684314847,0.4504608293337196,0.0,0.0,0.0,0.0,0.3615255781015967,0.4302554189365663,0.38151681825750333,-69.0,47.0,10.056544735927027,10.0542735663509,-47.0,25.0,3.8746444178205253,3.873234726359482,-27.299999237060547,5.300000190734863,3.8746444178205253,3.873234726359482,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.4302554189365663,0.0029891052123060735,0.06574073562266358,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
TTbar,5,2250.0,2500.0,0.6132752634584904,0.2524085953152234,0.0,0.0,0.0,0.0,0.16160510323256227,0.19231925732862612,0.17053883594094554,-79.0,57.0,6.177308116094643,6.176117397333517,-47.0,25.0,1.731556537400115,1.7309261568795185,-27.299999237060547,5.300000190734863,1.731556537400115,1.7309261568795185,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.19231925732862612,0.0013357786687422666,0.02937837542732158,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
TTbar,6,2500.0,4000.0,0.433292992413044,0.22852263218319321,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.18515583587883616,-76.0,54.0,6.123037645079827,6.121809477151426,-47.0,25.0,1.8785291644461437,1.8778489483627214,-27.299999237060547,5.300000190734863,1.8785291644461437,1.8778489483627214,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.0014490387520352318,0.03186940509917202,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WJets,1,1250.0,1500.0,19.29809100739658,1.339900722692111,0.0,0.0,0.0,0.0,2.524089589589385,3.004035852106288,2.6636901314496786,-58.0,36.0,46.1147247156441,46.10217640886074,-47.0,25.0,27.056177320900773,27.046565851875222,-27.299999237060547,5.300000190734863,27.056177320900773,27.046565851875222,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,3.004035852106288,0.020873032832272095,0.4590732296846314,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WJets,2,1500.0,1750.0,8.487073187716305,0.9006274979247081,0.0,0.0,0.0,0.0,1.1155598526547676,1.3276561164896237,1.1772516503596364,-65.0,43.0,26.90110937754465,26.89459962961066,-47.0,25.0,11.95682469644797,11.952484864491975,-27.299999237060547,5.300000190734863,11.95682469644797,11.952484864491975,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.3276561164896237,0.009224197359943013,0.20287206647491307,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WJets,3,1750.0,2000.0,3.108623112886562,0.5360851946530797,0.0,0.0,0.0,0.0,0.5322217069345606,0.63342378774757,0.5616580488763835,-70.0,48.0,15.322757199249061,15.3193543168749,-47.0,25.0,5.7051566396390045,5.703080304631042,-27.299999237060547,5.300000190734863,5.7051566396390045,5.703080304631042,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.63342378774757,0.0044013442956187445,0.09680073651739063,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WJets,4,2000.0,2250.0,0.9209651717537781,0.29780640665170466,0.0,0.0,0.0,0.0,0.3615255781015967,0.4302554189365663,0.38151681825750333,-69.0,47.0,10.056544735927027,10.0542735663509,-47.0,25.0,3.8746444178205253,3.873234726359482,-27.299999237060547,5.300000190734863,3.8746444178205253,3.873234726359482,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.4302554189365663,0.0029891052123060735,0.06574073562266358,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WJets,5,2250.0,2500.0,0.6850190060213208,0.23800091073381033,0.0,0.0,0.0,0.0,0.16160510323256227,0.19231925732862612,0.17053883594094554,-79.0,57.0,6.177308116094643,6.176117397333517,-47.0,25.0,1.731556537400115,1.7309261568795185,-27.299999237060547,5.300000190734863,1.731556537400115,1.7309261568795185,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.19231925732862612,0.0013357786687422666,0.02937837542732158,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WJets,6,2500.0,4000.0,0.6682098987366771,0.26200654062138445,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.18515583587883616,-76.0,54.0,6.123037645079827,6.121809477151426,-47.0,25.0,1.8785291644461437,1.8778489483627214,-27.299999237060547,5.300000190734863,1.8785291644461437,1.8778489483627214,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.0014490387520352318,0.03186940509917202,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WW,1,1250.0,1500.0,4.261055842041969,0.9088461159774744,0.0,0.0,0.0,0.0,2.524089589589385,3.004035852106288,2.6636901314496786,-58.0,36.0,46.1147247156441,46.10217640886074,-47.0,25.0,27.056177320900773,27.046565851875222,-27.299999237060547,5.300000190734863,27.056177320900773,27.046565851875222,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,3.004035852106288,0.020873032832272095,0.4590732296846314,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WW,2,1500.0,1750.0,2.6592157408595085,0.642700720960802,0.0,0.0,0.0,0.0,1.1155598526547676,1.3276561164896237,1.1772516503596364,-65.0,43.0,26.90110937754465,26.89459962961066,-47.0,25.0,11.95682469644797,11.952484864491975,-27.299999237060547,5.300000190734863,11.95682469644797,11.952484864491975,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.3276561164896237,0.009224197359943013,0.20287206647491307,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WW,3,1750.0,2000.0,0.9926059022545815,0.3561083535351449,0.0,0.0,0.0,0.0,0.5322217069345606,0.63342378774757,0.5616580488763835,-70.0,48.0,15.322757199249061,15.3193543168749,-47.0,25.0,5.7051566396390045,5.703080304631042,-27.299999237060547,5.300000190734863,5.7051566396390045,5.703080304631042,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.63342378774757,0.0044013442956187445,0.09680073651739063,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WW,4,2000.0,2250.0,0.22619789093732834,0.26125068517446853,0.0,0.0,0.0,0.0,0.3615255781015967,0.4302554189365663,0.38151681825750333,-69.0,47.0,10.056544735927027,10.0542735663509,-47.0,25.0,3.8746444178205253,3.873234726359482,-27.299999237060547,5.300000190734863,3.8746444178205253,3.873234726359482,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.4302554189365663,0.0029891052123060735,0.06574073562266358,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WW,5,2250.0,2500.0,0.12879902124404907,0.12879902124404907,0.0,0.0,0.0,0.0,0.16160510323256227,0.19231925732862612,0.17053883594094554,-79.0,57.0,6.177308116094643,6.176117397333517,-47.0,25.0,1.731556537400115,1.7309261568795185,-27.299999237060547,5.300000190734863,1.731556537400115,1.7309261568795185,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.19231925732862612,0.0013357786687422666,0.02937837542732158,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WW,6,2500.0,4000.0,0.2858474627137184,0.17029521881579282,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.18515583587883616,-76.0,54.0,6.123037645079827,6.121809477151426,-47.0,25.0,1.8785291644461437,1.8778489483627214,-27.299999237060547,5.300000190734863,1.8785291644461437,1.8778489483627214,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.0014490387520352318,0.03186940509917202,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WZ,1,1250.0,1500.0,0.19025547802448273,0.10998135364958891,0.0,0.0,0.0,0.0,2.524089589589385,3.004035852106288,2.6636901314496786,-58.0,36.0,46.1147247156441,46.10217640886074,-47.0,25.0,27.056177320900773,27.046565851875222,-27.299999237060547,5.300000190734863,27.056177320900773,27.046565851875222,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,3.004035852106288,0.020873032832272095,0.4590732296846314,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WZ,2,1500.0,1750.0,0.06790421158075333,0.06790421158075333,0.0,0.0,0.0,0.0,1.1155598526547676,1.3276561164896237,1.1772516503596364,-65.0,43.0,26.90110937754465,26.89459962961066,-47.0,25.0,11.95682469644797,11.952484864491975,-27.299999237060547,5.300000190734863,11.95682469644797,11.952484864491975,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.3276561164896237,0.009224197359943013,0.20287206647491307,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WZ,3,1750.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,0.63342378774757,0.5616580488763835,-70.0,48.0,15.322757199249061,15.3193543168749,-47.0,25.0,5.7051566396390045,5.703080304631042,-27.299999237060547,5.300000190734863,5.7051566396390045,5.703080304631042,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.63342378774757,0.0044013442956187445,0.09680073651739063,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WZ,4,2000.0,2250.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.3615255781015967,0.4302554189365663,0.38151681825750333,-69.0,47.0,10.056544735927027,10.0542735663509,-47.0,25.0,3.8746444178205253,3.873234726359482,-27.299999237060547,5.300000190734863,3.8746444178205253,3.873234726359482,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.4302554189365663,0.0029891052123060735,0.06574073562266358,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WZ,5,2250.0,2500.0,0.1451195329427719,0.1451195329427719,0.0,0.0,0.0,0.0,0.16160510323256227,0.19231925732862612,0.17053883594094554,-79.0,57.0,6.177308116094643,6.176117397333517,-47.0,25.0,1.731556537400115,1.7309261568795185,-27.299999237060547,5.300000190734863,1.731556537400115,1.7309261568795185,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.19231925732862612,0.0013357786687422666,0.02937837542732158,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WZ,6,2500.0,4000.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.18515583587883616,-76.0,54.0,6.123037645079827,6.121809477151426,-47.0,25.0,1.8785291644461437,1.8778489483627214,-27.299999237060547,5.300000190734863,1.8785291644461437,1.8778489483627214,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.0014490387520352318,0.03186940509917202,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ZZ,1,1250.0,1500.0,0.6529859751462936,0.299711496187275,0.0,0.0,0.0,0.0,2.524089589589385,3.004035852106288,2.6636901314496786,-58.0,36.0,46.1147247156441,46.10217640886074,-47.0,25.0,27.056177320900773,27.046565851875222,-27.299999237060547,5.300000190734863,27.056177320900773,27.046565851875222,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,3.004035852106288,0.020873032832272095,0.4590732296846314,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ZZ,2,1500.0,1750.0,0.18713924288749695,0.18713924288749695,0.0,0.0,0.0,0.0,1.1155598526547676,1.3276561164896237,1.1772516503596364,-65.0,43.0,26.90110937754465,26.89459962961066,-47.0,25.0,11.95682469644797,11.952484864491975,-27.299999237060547,5.300000190734863,11.95682469644797,11.952484864491975,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.3276561164896237,0.009224197359943013,0.20287206647491307,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ZZ,3,1750.0,2000.0,0.5480807796120644,0.280752347980814,0.0,0.0,0.0,0.0,0.5322217069345606,0.63342378774757,0.5616580488763835,-70.0,48.0,15.322757199249061,15.3193543168749,-47.0,25.0,5.7051566396390045,5.703080304631042,-27.299999237060547,5.300000190734863,5.7051566396390045,5.703080304631042,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.63342378774757,0.0044013442956187445,0.09680073651739063,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ZZ,4,2000.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,0.4302554189365663,0.38151681825750333,-69.0,47.0,10.056544735927027,10.0542735663509,-47.0,25.0,3.8746444178205253,3.873234726359482,-27.299999237060547,5.300000190734863,3.8746444178205253,3.873234726359482,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.4302554189365663,0.0029891052123060735,0.06574073562266358,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ZZ,5,2250.0,2500.0,0.1310497224330902,0.1310497224330902,0.0,0.0,0.0,0.0,0.16160510323256227,0.19231925732862612,0.17053883594094554,-79.0,57.0,6.177308116094643,6.176117397333517,-47.0,25.0,1.731556537400115,1.7309261568795185,-27.299999237060547,5.300000190734863,1.731556537400115,1.7309261568795185,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.19231925732862612,0.0013357786687422666,0.02937837542732158,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ZZ,6,2500.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.18515583587883616,-76.0,54.0,6.123037645079827,6.121809477151426,-47.0,25.0,1.8785291644461437,1.8778489483627214,-27.299999237060547,5.300000190734863,1.8785291644461437,1.8778489483627214,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.0014490387520352318,0.03186940509917202,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ttV,1,1250.0,1500.0,38.08860181388445,3.006878646918696,0.0,0.0,0.0,0.0,2.524089589589385,3.004035852106288,2.6636901314496786,-58.0,36.0,46.1147247156441,46.10217640886074,-47.0,25.0,27.056177320900773,27.046565851875222,-27.299999237060547,5.300000190734863,27.056177320900773,27.046565851875222,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,3.004035852106288,0.020873032832272095,0.4590732296846314,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ttV,2,1500.0,1750.0,15.809467568062246,1.9154082273235655,0.0,0.0,0.0,0.0,1.1155598526547676,1.3276561164896237,1.1772516503596364,-65.0,43.0,26.90110937754465,26.89459962961066,-47.0,25.0,11.95682469644797,11.952484864491975,-27.299999237060547,5.300000190734863,11.95682469644797,11.952484864491975,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.3276561164896237,0.009224197359943013,0.20287206647491307,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ttV,3,1750.0,2000.0,6.017801954643801,1.1933723167917725,0.0,0.0,0.0,0.0,0.5322217069345606,0.63342378774757,0.5616580488763835,-70.0,48.0,15.322757199249061,15.3193543168749,-47.0,25.0,5.7051566396390045,5.703080304631042,-27.299999237060547,5.300000190734863,5.7051566396390045,5.703080304631042,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.63342378774757,0.0044013442956187445,0.09680073651739063,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ttV,4,2000.0,2250.0,2.9604539113352075,0.8437734226208373,0.0,0.0,0.0,0.0,0.3615255781015967,0.4302554189365663,0.38151681825750333,-69.0,47.0,10.056544735927027,10.0542735663509,-47.0,25.0,3.8746444178205253,3.873234726359482,-27.299999237060547,5.300000190734863,3.8746444178205253,3.873234726359482,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.4302554189365663,0.0029891052123060735,0.06574073562266358,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ttV,5,2250.0,2500.0,0.6687470595352352,0.3997171901283801,0.0,0.0,0.0,0.0,0.16160510323256227,0.19231925732862612,0.17053883594094554,-79.0,57.0,6.177308116094643,6.176117397333517,-47.0,25.0,1.731556537400115,1.7309261568795185,-27.299999237060547,5.300000190734863,1.731556537400115,1.7309261568795185,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.19231925732862612,0.0013357786687422666,0.02937837542732158,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
