process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cll1_at_1,yield_cll1_at_0p3,cll1_95CL_LL,cll1_95CL_UL,yield_cll1_95CL_LL,yield_cll1_95CL_UL,comb_cll1_95CL_LL,comb_cll1_95CL_UL,comb_yield_cll1_95CL_LL,comb_yield_cll1_95CL_UL,all_comb_cll1_95CL_LL,all_comb_cll1_95CL_UL,all_comb_yield_cll1_95CL_LL,all_comb_yield_cll1_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cll1,sm_lin_quad_cll1,quad_cll1,lin_cll1,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
ttV,6,2500.0,4000.0,1.7381362050073221,0.6692929083691764,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.18515583587883616,-76.0,54.0,6.123037645079827,6.121809477151426,-47.0,25.0,1.8785291644461437,1.8778489483627214,-27.299999237060547,5.300000190734863,1.8785291644461437,1.8778489483627214,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.0014490387520352318,0.03186940509917202,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
sm,1,1250.0,1500.0,2.524089589589385,0.0,0.0,0.0,0.0,0.0,2.524089589589385,3.004035852106288,2.6636901314496786,-58.0,36.0,46.1147247156441,46.10217640886074,-47.0,25.0,27.056177320900773,27.046565851875222,-27.299999237060547,5.300000190734863,27.056177320900773,27.046565851875222,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,3.004035852106288,0.020873032832272095,0.4590732296846314,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
sm,2,1500.0,1750.0,1.1155598526547676,0.0,0.0,0.0,0.0,0.0,1.1155598526547676,1.3276561164896237,1.1772516503596364,-65.0,43.0,26.90110937754465,26.89459962961066,-47.0,25.0,11.95682469644797,11.952484864491975,-27.299999237060547,5.300000190734863,11.95682469644797,11.952484864491975,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.3276561164896237,0.009224197359943013,0.20287206647491307,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
sm,3,1750.0,2000.0,0.5322217069345606,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,0.63342378774757,0.5616580488763835,-70.0,48.0,15.322757199249061,15.3193543168749,-47.0,25.0,5.7051566396390045,5.703080304631042,-27.299999237060547,5.300000190734863,5.7051566396390045,5.703080304631042,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.63342378774757,0.0044013442956187445,0.09680073651739063,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
sm,4,2000.0,2250.0,0.3615255781015967,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,0.4302554189365663,0.38151681825750333,-69.0,47.0,10.056544735927027,10.0542735663509,-47.0,25.0,3.8746444178205253,3.873234726359482,-27.299999237060547,5.300000190734863,3.8746444178205253,3.873234726359482,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.4302554189365663,0.0029891052123060735,0.06574073562266358,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
sm,5,2250.0,2500.0,0.16160510323256227,0.0,0.0,0.0,0.0,0.0,0.16160510323256227,0.19231925732862612,0.17053883594094554,-79.0,57.0,6.177308116094643,6.176117397333517,-47.0,25.0,1.731556537400115,1.7309261568795185,-27.299999237060547,5.300000190734863,1.731556537400115,1.7309261568795185,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.19231925732862612,0.0013357786687422666,0.02937837542732158,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
sm,6,2500.0,4000.0,0.1754646008614014,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.18515583587883616,-76.0,54.0,6.123037645079827,6.121809477151426,-47.0,25.0,1.8785291644461437,1.8778489483627214,-27.299999237060547,5.300000190734863,1.8785291644461437,1.8778489483627214,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.20878304471260864,0.0014490387520352318,0.03186940509917202,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
Other,1,500.0,1600.0,129.5636921459323,0.0,0.0,0.0,0.0,0.0,14.67182228407206,17.461551167727556,15.483262285914197,-35.0,13.0,69.90329088320009,69.86530476065936,-33.0,11.0,58.739627083260515,58.704806470931516,-27.299999237060547,5.300000190734863,58.739627083260515,58.704806470931516,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,17.461551167727556,0.12132696787862728,2.668401915776869,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
Other,2,1600.0,2600.0,27.45474013829397,0.0,0.0,0.0,0.0,0.0,4.744427569316601,5.646539313187129,5.0068220574761355,-40.0,18.0,33.00289782717851,32.987889961352586,-33.0,11.0,18.994727030266226,18.983341752743108,-27.299999237060547,5.300000190734863,18.994727030266226,18.983341752743108,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,5.646539313187129,0.03923350000773357,0.8628782438627951,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
Other,3,2600.0,3400.0,1.4699372051178776,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,0.7709146993736261,0.6835751778030358,-57.0,35.0,11.335926876202695,11.332691501864552,-33.0,11.0,2.5933125336617513,2.591765180717423,-27.299999237060547,5.300000190734863,2.5933125336617513,2.591765180717423,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,0.7709146993736261,0.005356476919022081,0.11780732510611469,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
Other,4,3400.0,4000.0,0.10109006224068669,0.0,0.0,0.0,0.0,0.0,0.1213211963708698,0.14438947157246412,0.12803099696866038,-75.0,53.0,4.109710972060905,4.108889730471384,-33.0,11.0,0.4857117439355171,0.4854294421391191,-27.299999237060547,5.300000190734863,0.4857117439355171,0.4854294421391191,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,0.14438947157246412,0.001003247441370107,0.022065027760224204,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
Top,1,500.0,1600.0,268.0720424940706,0.0,0.0,0.0,0.0,0.0,14.67182228407206,17.461551167727556,15.483262285914197,-35.0,13.0,69.90329088320009,69.86530476065936,-33.0,11.0,58.739627083260515,58.704806470931516,-27.299999237060547,5.300000190734863,58.739627083260515,58.704806470931516,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,17.461551167727556,0.12132696787862728,2.668401915776869,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
Top,2,1600.0,2600.0,43.220862045900724,0.0,0.0,0.0,0.0,0.0,4.744427569316601,5.646539313187129,5.0068220574761355,-40.0,18.0,33.00289782717851,32.987889961352586,-33.0,11.0,18.994727030266226,18.983341752743108,-27.299999237060547,5.300000190734863,18.994727030266226,18.983341752743108,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,5.646539313187129,0.03923350000773357,0.8628782438627951,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
Top,3,2600.0,3400.0,2.5025475426043946,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,0.7709146993736261,0.6835751778030358,-57.0,35.0,11.335926876202695,11.332691501864552,-33.0,11.0,2.5933125336617513,2.591765180717423,-27.299999237060547,5.300000190734863,2.5933125336617513,2.591765180717423,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,0.7709146993736261,0.005356476919022081,0.11780732510611469,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
Top,4,3400.0,4000.0,0.08220006995098818,0.0,0.0,0.0,0.0,0.0,0.1213211963708698,0.14438947157246412,0.12803099696866038,-75.0,53.0,4.109710972060905,4.108889730471384,-33.0,11.0,0.4857117439355171,0.4854294421391191,-27.299999237060547,5.300000190734863,0.4857117439355171,0.4854294421391191,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,0.14438947157246412,0.001003247441370107,0.022065027760224204,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
WJets,1,500.0,1600.0,410.08153482559044,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,17.461551167727556,15.483262285914197,-35.0,13.0,69.90329088320009,69.86530476065936,-33.0,11.0,58.739627083260515,58.704806470931516,-27.299999237060547,5.300000190734863,58.739627083260515,58.704806470931516,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,17.461551167727556,0.12132696787862728,2.668401915776869,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
WJets,2,1600.0,2600.0,128.50453831323554,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,5.646539313187129,5.0068220574761355,-40.0,18.0,33.00289782717851,32.987889961352586,-33.0,11.0,18.994727030266226,18.983341752743108,-27.299999237060547,5.300000190734863,18.994727030266226,18.983341752743108,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,5.646539313187129,0.03923350000773357,0.8628782438627951,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
WJets,3,2600.0,3400.0,15.228439970334424,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,0.7709146993736261,0.6835751778030358,-57.0,35.0,11.335926876202695,11.332691501864552,-33.0,11.0,2.5933125336617513,2.591765180717423,-27.299999237060547,5.300000190734863,2.5933125336617513,2.591765180717423,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,0.7709146993736261,0.005356476919022081,0.11780732510611469,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
WJets,4,3400.0,4000.0,1.4693472823320182,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,0.14438947157246412,0.12803099696866038,-75.0,53.0,4.109710972060905,4.108889730471384,-33.0,11.0,0.4857117439355171,0.4854294421391191,-27.299999237060547,5.300000190734863,0.4857117439355171,0.4854294421391191,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,0.14438947157246412,0.001003247441370107,0.022065027760224204,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
sm,1,500.0,1600.0,14.67182228407206,0.0,0.0,0.0,0.0,0.0,14.67182228407206,17.461551167727556,15.483262285914197,-35.0,13.0,69.90329088320009,69.86530476065936,-33.0,11.0,58.739627083260515,58.704806470931516,-27.299999237060547,5.300000190734863,58.739627083260515,58.704806470931516,822.3890917496653,0.0,4.302693559604691,4.980347258510376,4.757775451448517,4.54759314767816,14.67182228407206,17.461551167727556,0.12132696787862728,2.668401915776869,4.6415204090575335,4.980347258510376,4.302693559604691,4.54759314767816,4.757775451448517,1Lepton,
sm,2,1600.0,2600.0,4.744427569316601,0.0,0.0,0.0,0.0,0.0,4.744427569316601,5.646539313187129,5.0068220574761355,-40.0,18.0,33.00289782717851,32.987889961352586,-33.0,11.0,18.994727030266226,18.983341752743108,-27.299999237060547,5.300000190734863,18.994727030266226,18.983341752743108,203.92456806674684,0.0,4.268314254254808,5.093454678111159,4.915710446415184,4.471865152042474,4.744427569316601,5.646539313187129,0.03923350000773357,0.8628782438627951,4.680884466182983,5.093454678111159,4.268314254254808,4.471865152042474,4.915710446415184,1Lepton,
sm,3,2600.0,3400.0,0.6477508973484893,0.0,0.0,0.0,0.0,0.0,0.6477508973484893,0.7709146993736261,0.6835751778030358,-57.0,35.0,11.335926876202695,11.332691501864552,-33.0,11.0,2.5933125336617513,2.591765180717423,-27.299999237060547,5.300000190734863,2.5933125336617513,2.591765180717423,19.848675615405188,0.0,2.071478841692853,2.243967400418444,2.071478841692853,2.243967400418444,0.6477508973484893,0.7709146993736261,0.005356476919022081,0.11780732510611469,2.1577231210556485,2.243967400418444,2.071478841692853,2.243967400418444,2.071478841692853,1Lepton,
sm,4,3400.0,4000.0,0.1213211963708698,0.0,0.0,0.0,0.0,0.0,0.1213211963708698,0.14438947157246412,0.12803099696866038,-75.0,53.0,4.109710972060905,4.108889730471384,-33.0,11.0,0.4857117439355171,0.4854294421391191,-27.299999237060547,5.300000190734863,0.4857117439355171,0.4854294421391191,1.7739586108945629,0.0,0.36785318072792167,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.1213211963708698,0.14438947157246412,0.001003247441370107,0.022065027760224204,0.3839577708276282,0.40006236092733477,0.36785318072792167,0.40006236092733477,0.36785318072792167,1Lepton,
TTbar,1,200.0,800.0,126.13375120962145,5.019420521564617,25.226750241924307,25.226750241924293,25.226750241924307,25.226750241924293,11.80682779710775,14.051958817162236,12.4598622997731,-40.0,18.0,82.13433697414109,82.09761389811231,-34.0,12.0,51.66625877090352,51.63713357267381,-27.299999237060547,5.300000190734863,51.66625877090352,51.63713357267381,223.97639674913466,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,11.80682779710775,14.051958817162236,0.09764192071903215,2.147489099335452,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
TTbar,2,800.0,1350.0,7.018784584417854,0.9390546762387421,1.4037569168835704,1.4037569168835704,1.4037569168835704,1.4037569168835704,2.416703550667557,2.876339522180423,2.550396464451146,-35.0,13.0,11.516710569341747,11.510394592535947,-34.0,12.0,10.577053984097695,10.571001172992137,-27.299999237060547,5.300000190734863,10.577053984097695,10.571001172992137,14.760031738977158,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.416703550667557,2.876339522180423,0.019989893667955956,0.4396460778449103,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
TTbar,3,1350.0,5000.0,0.36064579620549564,0.30035803006312806,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.30569928820139763,0.36362315989086424,0.32254742586735524,-50.0,28.0,3.8333666287283417,3.8320535226830144,-34.0,12.0,1.334089415759661,1.3333150198867758,-27.299999237060547,5.300000190734863,1.334089415759661,1.3333150198867758,1.176138485877719,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.30569928820139763,0.36362315989086424,0.0025191611470589312,0.0554047105424077,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
restbkg,1,200.0,800.0,86.03581774240544,4.3623428936849695,25.81074532272163,25.81074532272163,25.81074532272163,25.81074532272163,11.80682779710775,14.051958817162236,12.4598622997731,-40.0,18.0,82.13433697414109,82.09761389811231,-34.0,12.0,51.66625877090352,51.63713357267381,-27.299999237060547,5.300000190734863,51.66625877090352,51.63713357267381,223.97639674913466,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,11.80682779710775,14.051958817162236,0.09764192071903215,2.147489099335452,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
restbkg,2,800.0,1350.0,5.324543603891747,0.9646007483241807,1.597363081167524,1.597363081167524,1.597363081167524,1.597363081167524,2.416703550667557,2.876339522180423,2.550396464451146,-35.0,13.0,11.516710569341747,11.510394592535947,-34.0,12.0,10.577053984097695,10.571001172992137,-27.299999237060547,5.300000190734863,10.577053984097695,10.571001172992137,14.760031738977158,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.416703550667557,2.876339522180423,0.019989893667955956,0.4396460778449103,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
restbkg,3,1350.0,5000.0,0.5097934014708257,0.28615463407004377,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.30569928820139763,0.36362315989086424,0.32254742586735524,-50.0,28.0,3.8333666287283417,3.8320535226830144,-34.0,12.0,1.334089415759661,1.3333150198867758,-27.299999237060547,5.300000190734863,1.334089415759661,1.3333150198867758,1.176138485877719,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.30569928820139763,0.36362315989086424,0.0025191611470589312,0.0554047105424077,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
sm,1,200.0,800.0,11.80682779710775,0.0,0.0,0.0,0.0,0.0,11.80682779710775,14.051958817162236,12.4598622997731,-40.0,18.0,82.13433697414109,82.09761389811231,-34.0,12.0,51.66625877090352,51.63713357267381,-27.299999237060547,5.300000190734863,51.66625877090352,51.63713357267381,223.97639674913466,6.650159238273003,36.09132169764394,36.091321697643934,36.09132169764394,36.091321697643934,11.80682779710775,14.051958817162236,0.09764192071903215,2.147489099335452,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,36.698884448675166,2Lepton_OS,OF
sm,2,800.0,1350.0,2.416703550667557,0.0,0.0,0.0,0.0,0.0,2.416703550667557,2.876339522180423,2.550396464451146,-35.0,13.0,11.516710569341747,11.510394592535947,-34.0,12.0,10.577053984097695,10.571001172992137,-27.299999237060547,5.300000190734863,10.577053984097695,10.571001172992137,14.760031738977158,1.3462088577310054,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.1265235232123514,2.416703550667557,2.876339522180423,0.019989893667955956,0.4396460778449103,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2.516819537314682,2Lepton_OS,OF
sm,3,1350.0,5000.0,0.30569928820139763,0.0,0.0,0.0,0.0,0.0,0.30569928820139763,0.36362315989086424,0.32254742586735524,-50.0,28.0,3.8333666287283417,3.8320535226830144,-34.0,12.0,1.334089415759661,1.3333150198867758,-27.299999237060547,5.300000190734863,1.334089415759661,1.3333150198867758,1.176138485877719,0.4148486721964572,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.16909362409421397,0.30569928820139763,0.36362315989086424,0.0025191611470589312,0.0554047105424077,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,0.44798669012871234,2Lepton_OS,OF
DY,1,200.0,800.0,346.5992164514756,25.451282900792037,40.64135943351033,40.64135943351033,40.64135943351033,40.64135943351033,9.224408478558676,10.978183184501292,9.734523616693659,-59.0,37.0,175.75717089089676,175.70935116449556,-49.0,27.0,110.15764044506354,110.1197831616626,-27.299999237060547,5.300000190734863,110.15764044506354,110.1197831616626,599.5364905969609,26.51845943301718,83.65020368681996,83.65020368681996,83.65020368681996,83.65020368681996,9.224408478558676,10.978183184501292,0.07627273165620126,1.6775019742864146,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,2Lepton_OS,SFnoZ
DY,2,800.0,1050.0,31.942193850957192,7.0824980113439215,19.158467213884233,19.158467213884233,19.158467213884233,19.158467213884233,1.7076391086625182,2.0324279965870384,1.802109467745849,-63.0,41.0,38.19903921470397,38.18943095262276,-49.0,27.0,20.399902030656477,20.39288060836636,-27.299999237060547,5.300000190734863,20.399902030656477,20.39288060836636,55.012088752393055,7.2680150978366145,20.20193068782056,20.20193068782056,20.20193068782056,20.20193068782056,1.7076391086625182,2.0324279965870384,0.01412527282869202,0.3106636150958282,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,2Lepton_OS,SFnoZ
DY,3,1050.0,5000.0,6.182429661072676,4.610277334584801,3.576335531481355,3.5763355314813543,3.5763355314813543,3.576335531481355,0.8198408281756644,0.9764032980501056,0.8653796815247997,-56.0,33.0,13.786634235801506,13.176694331822901,-49.0,27.0,9.830301958293157,9.826937536044152,-27.299999237060547,5.300000190734863,9.830301958293157,9.826937536044152,13.998415609530007,4.678806514232945,4.146724010915087,4.146724010915087,4.1467240109150865,4.146724010915088,0.8198408281756644,0.9764032980501056,0.006808988634271475,0.14975348124016974,6.2519237375649706,6.2519237375649706,6.2519237375649706,6.251923737564971,6.25192373756497,2Lepton_OS,SFnoZ
restbkg,1,200.0,800.0,243.7128656669266,7.447206818964328,73.113859700078,73.113859700078,73.113859700078,73.113859700078,9.224408478558676,10.978183184501292,9.734523616693659,-59.0,37.0,175.75717089089676,175.70935116449556,-49.0,27.0,110.15764044506354,110.1197831616626,-27.299999237060547,5.300000190734863,110.15764044506354,110.1197831616626,599.5364905969609,26.51845943301718,83.65020368681996,83.65020368681996,83.65020368681996,83.65020368681996,9.224408478558676,10.978183184501292,0.07627273165620126,1.6775019742864146,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,87.75297868190599,2Lepton_OS,SFnoZ
restbkg,2,800.0,1050.0,21.362255792773347,1.631644992542915,6.408676737832003,6.408676737832003,6.408676737832003,6.408676737832003,1.7076391086625182,2.0324279965870384,1.802109467745849,-63.0,41.0,38.19903921470397,38.18943095262276,-49.0,27.0,20.399902030656477,20.39288060836636,-27.299999237060547,5.300000190734863,20.399902030656477,20.39288060836636,55.012088752393055,7.2680150978366145,20.20193068782056,20.20193068782056,20.20193068782056,20.20193068782056,1.7076391086625182,2.0324279965870384,0.01412527282869202,0.3106636150958282,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,21.46956094050102,2Lepton_OS,SFnoZ
restbkg,3,1050.0,5000.0,6.996145120281667,0.7978554354281892,2.098843536084499,2.0988435360845,2.098843536084499,2.0988435360845,0.8198408281756644,0.9764032980501056,0.8653796815247997,-56.0,33.0,13.786634235801506,13.176694331822901,-49.0,27.0,9.830301958293157,9.826937536044152,-27.299999237060547,5.300000190734863,9.830301958293157,9.826937536044152,13.998415609530007,4.678806514232945,4.146724010915087,4.146724010915087,4.1467240109150865,4.146724010915088,0.8198408281756644,0.9764032980501056,0.006808988634271475,0.14975348124016974,6.2519237375649706,6.2519237375649706,6.2519237375649706,6.251923737564971,6.25192373756497,2Lepton_OS,SFnoZ
